Indecent,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,0,1,0,6,0,154,2,0,1,29,1
Malicious,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",0,0,0,4,0,161,2,0,1,29,1
Promotional,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,0,2,0,5,0,147,3,0,1,29,1
Malicious,"Shop till u Drop, IS IT YOU, either 10K, 5K, ???ś500 Cash or ???ś100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",0,0,0,2,0,158,8,1,0,28,5
Malicious,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF,0,3,0,1,0,152,2,1,0,24,1
Malicious,"URGENT! Your mobile No 07xxxxxxxxx won a ???ś2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM",0,2,0,2,0,159,5,1,4,26,5
Malicious,"URGENT!! Your 4* Costa Del Sol Holiday or ???ś5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost???ś1.50/pm, Max10mins",0,2,0,2,0,161,3,1,2,23,5
Malicious,You have WON a guaranteed ???ś1000 cash or a ???ś2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,0,1,0,1,0,156,1,1,0,26,5
Update,"Thanks for your ringtone order, ref number K718. Your mobile will be charged ???ś4.50. Should your tone not arrive please call customer services on 09065069120",0,0,0,2,0,157,1,1,0,25,5
Indecent,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",0,1,0,7,1,181,0,0,1,31,1
Indecent,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls ???ś1/minMobsmoreLKPOBOX177HP51FL,0,1,0,7,0,160,6,1,1,29,5
Update,"Thanks for your ringtone order, ref number R836. Your mobile will be charged ???ś4.50. Should your tone not arrive please call customer services on 09065069154",0,0,0,2,0,157,1,1,0,25,5
Promotional,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,0,1,0,4,0,155,2,0,1,28,1
Indecent,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,0,0,0,6,0,160,5,1,0,33,1
Malicious,<Forwarded from 88877>FREE entry into our ???ś250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,0,0,1,1,0,122,4,0,1,20,5
Malicious,88066 FROM 88066 LOST 3POUND HELP,0,0,0,0,0,33,4,0,0,6,1
Promotional,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx,0,0,0,0,0,159,1,1,1,26,1
Update,You have 1 new message. Please call 08718738034.,0,0,0,0,0,48,0,1,0,8,1
Update,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,0,1,0,1,0,183,1,1,0,30,1
Promotional,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",0,2,0,5,0,160,3,1,4,27,1
Malicious,WIN a year supply of CDs 4 a store of ur choice worth ???ś500 & enter our ???ś100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,0,1,0,4,0,147,2,0,2,26,5
Malicious,Moby Pub Quiz.Win a ???ś100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP ???ś1.50 008704050406 SP Arrow,0,0,0,3,0,162,2,0,0,30,5
Malicious,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,0,4,0,0,0,150,1,0,0,28,1
Malicious,"Congratulations! Thanks to a good friend U have WON the ???ś2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",0,2,0,2,0,158,3,1,2,26,5
Promotional,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",0,1,1,1,1,114,0,0,1,15,1
Malicious,"URGENT! Your mobile number *************** WON a ???ś2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",0,17,0,1,0,167,4,1,4,27,5
Promotional,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,0,5,0,0,0,160,1,1,1,24,1
Promotional,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 ???ś3",0,0,0,7,0,119,1,0,0,24,5
Malicious,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,0,0,0,0,0,82,1,1,0,13,1
Promotional,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",0,1,0,4,0,149,2,0,1,28,1
Promotional,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play ???ś250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",0,0,0,0,0,162,3,0,1,30,5
Update,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,0,1,0,5,0,158,3,0,1,32,1
Malicious,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a ???ś2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,0,0,0,2,0,158,3,1,1,28,5
Indecent,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,0,1,0,1,0,109,3,0,2,22,1
Indecent,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",0,0,0,0,0,161,1,1,1,27,1
Indecent,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),0,0,0,7,0,152,2,0,2,33,1
Indecent,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,0,5,0,2,0,158,3,0,1,28,1
Promotional,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,0,0,1,5,0,152,4,1,0,22,1
Malicious,Valentines Day Special! Win over ???ś1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,0,1,0,1,0,158,1,1,2,27,5
Malicious,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,0,1,0,2,0,152,4,0,0,30,1
Malicious,"For ur chance to win ???ś250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",0,2,1,3,0,122,2,1,1,18,5
Malicious,"Final Chance! Claim ur ???ś150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. ???ś3.00 Subs 16",0,0,0,4,0,161,4,0,4,27,5
Promotional,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",0,0,0,3,0,116,3,0,1,22,1
Malicious,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or ???ś10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",0,2,0,1,0,168,4,1,2,27,5
Malicious,WINNER! As a valued network customer you hvae been selected to receive a ???ś900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,0,0,0,1,0,150,2,1,2,24,5
Malicious,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,0,2,0,3,0,158,4,0,0,32,1
Malicious,FREE entry into our ???ś250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,0,0,1,1,0,100,4,0,1,18,5
Promotional,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",0,0,2,0,0,101,0,0,1,11,1
Malicious,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",0,1,0,1,0,156,5,1,1,24,1
Promotional,This message is brought to you by GMW Ltd. and is not connected to the,0,0,0,0,0,70,1,0,0,15,1
Malicious,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",0,0,0,7,0,160,2,1,1,26,1
Indecent,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,0,0,0,5,0,153,2,0,1,30,1
Promotional,U are subscribed to the best Mobile Content Service in the UK for ???ś3 per ten days until you send STOP to 83435. Helpline 08706091795.,0,0,0,3,0,134,3,1,0,25,5
Promotional,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs ???ś1.50 each",0,0,0,1,0,131,7,0,4,27,5
Indecent,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,0,0,0,2,0,153,1,0,3,25,1
Malicious,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. ???ś1.50 SP:Tyrone,0,0,0,5,0,137,2,0,1,26,5
Malicious,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a ???ś250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop???ś1.50/week,0,1,1,4,0,156,0,0,1,28,5
Update,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,0,2,0,1,0,173,1,1,0,27,1
Promotional,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only ???ś1.50/wk.",0,1,0,1,0,107,4,0,0,18,5
Malicious,"URGENT! Your mobile No 077xxx WON a ???ś2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",0,2,0,2,0,154,5,1,4,26,5
Malicious,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a ???ś500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",0,1,0,4,0,147,3,0,2,25,5
Indecent,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",0,0,0,0,0,130,1,0,0,29,1
Promotional,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,0,2,1,5,0,165,4,0,1,32,1
Indecent,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp ???ś1.50/msg,0,1,0,4,0,163,1,0,1,28,5
Promotional,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,0,0,0,2,0,130,0,1,0,25,1
Promotional,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",0,3,0,1,3,136,0,0,0,20,1
Malicious,URGENT! We are trying to contact U. Todays draw shows that you have won a ???ś800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,0,0,0,2,0,158,4,1,1,28,5
Promotional,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p,0,4,1,6,0,152,6,0,0,28,1
Malicious,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",0,0,0,2,0,158,3,1,2,29,1
Malicious,FROM 88066 LOST ???ś12 HELP,0,0,0,0,0,25,3,0,0,5,5
Indecent,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,0,0,0,2,0,156,2,0,2,29,1
Promotional,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,0,1,0,1,0,160,6,1,4,29,1
Update,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,0,0,1,1,0,118,0,0,0,16,1
Promotional,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,0,0,0,1,0,135,4,0,1,25,1
Malicious,Urgent Please call 09066612661 from landline. ???ś5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ?›????,0,2,0,1,0,154,2,1,1,24,8
Malicious,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or ???ś1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",0,1,0,3,0,166,3,1,2,27,5
Indecent,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,0,5,0,2,0,158,3,0,1,28,1
Indecent,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,0,0,0,5,0,155,2,0,1,27,1
Promotional,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,0,2,0,4,0,141,0,0,0,29,1
Update,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,0,0,0,0,0,124,0,0,0,27,1
Promotional,"For ur chance to win a ???ś250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",0,1,1,3,0,124,2,1,1,19,5
Malicious,U?›????ve Bin Awarded ???ś50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min ???ś50-???ś500. OptOut 08718727870,0,1,0,2,0,131,1,2,0,21,8
Update,FreeMsg>FAV XMAS TONES!Reply REAL,0,0,0,0,0,33,2,0,1,4,1
Malicious,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,0,1,0,1,0,157,1,1,2,27,1
Promotional,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",0,0,1,7,0,160,9,0,0,25,1
Promotional,INTERFLORA - ????It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,0,1,0,1,0,137,1,0,0,22,5
Update,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,0,0,0,1,0,152,0,0,0,26,1
Malicious,"Congratulations - Thanks to a good friend U have WON the ???ś2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",0,3,0,2,0,158,3,1,1,27,5
Promotional,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,0,1,0,8,0,160,7,1,1,32,1
Malicious,"You've won tkts to the EURO2004 CUP FINAL or ???ś800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",0,0,0,0,0,111,6,1,0,18,5
Promotional,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",0,3,0,5,0,157,2,0,5,27,1
Malicious,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",0,2,0,3,0,151,13,1,0,32,1
Indecent,Adult 18 Content Your video will be with you shortly,0,0,0,0,0,52,0,0,0,10,1
Malicious,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",0,2,0,3,0,152,13,1,0,32,1
Indecent,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",0,0,0,8,0,140,5,0,0,29,1
Malicious,"Last Chance! Claim ur ???ś150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. ???ś3.00 Sub. 16",0,0,0,3,0,154,4,0,4,26,5
Promotional,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",0,2,0,0,0,163,1,1,4,24,1
Malicious,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,0,6,0,3,0,139,5,1,0,24,1
Malicious,"Bill, as in: Are there any letters for me. i?›????m expecting one from orange that isn?›????t a bill but may still say orange on it.",0,0,0,2,0,126,0,0,0,25,6
Promotional,URGENT! Your Mobile number has been awarded with a ???ś2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,0,0,0,0,0,137,2,1,1,22,5
Update,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,0,0,0,4,0,148,5,0,1,28,1
Update,You have 1 new message. Please call 08712400200.,0,0,0,0,0,48,0,1,0,8,1
Malicious,We currently have a message awaiting your collection. To collect your message just call 08718723815.,0,0,0,1,0,100,0,1,0,15,1
Malicious,"URGENT! Your mobile was awarded a ???ś1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",0,2,0,2,0,120,2,1,2,20,5
Indecent,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,0,0,0,5,0,147,6,2,0,27,1
Update,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",0,0,0,0,0,135,0,0,0,25,1
Promotional,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",0,1,0,2,0,159,2,1,5,25,1
Malicious,Reply to win ???ś100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,0,0,0,0,0,107,1,0,1,19,5
Promotional,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,0,1,0,5,0,147,4,0,2,31,1
Indecent,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",0,0,0,5,0,122,7,1,0,24,1
Indecent,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,0,1,0,0,0,134,1,0,4,23,1
Malicious,"You've won tkts to the EURO2004 CUP FINAL or ???ś800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",0,0,0,0,0,111,6,1,0,18,5
Malicious,"Loan for any purpose ???ś500 - ???ś75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",0,2,0,2,0,164,0,0,0,28,5
Promotional,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,0,2,0,1,1,110,0,1,0,14,1
Indecent,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,0,0,0,4,0,152,6,0,2,30,1
Malicious,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN ???ś100 Cash WKENT/150P16+,0,5,0,5,0,153,16,0,0,31,5
Indecent,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,0,2,1,1,0,141,0,0,1,22,1
Indecent,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",0,0,1,8,0,147,0,1,0,28,1
Promotional,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,0,0,0,2,0,121,1,0,2,25,1
Promotional,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,0,0,0,4,0,140,12,0,1,27,1
Malicious,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,0,0,0,1,0,112,1,1,2,19,1
Malicious,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,0,1,0,4,0,143,1,1,1,30,1
Promotional,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,0,3,0,6,0,139,5,0,1,29,1
Update,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",0,0,0,0,0,156,0,0,2,29,1
Indecent,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,0,0,0,8,0,144,12,0,1,33,1
Indecent,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,0,1,0,2,0,145,4,1,1,23,1
Indecent,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,0,0,0,6,0,160,5,1,0,33,1
Malicious,This is the 2nd time we have tried to contact u. U have won the ???ś1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,0,1,0,4,0,152,2,2,1,28,5
Indecent,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",0,0,0,5,1,101,7,1,0,19,1
Update,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",0,4,1,2,0,114,1,0,1,17,1
Malicious,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of???ś2000 CASH 18+only. To opt out txt X to 07786200117,0,1,0,5,0,159,5,2,1,27,5
Malicious,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",0,2,0,4,0,153,2,1,1,30,1
Malicious,UR awarded a City Break and could WIN a ???ś200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+???ś1.50perWKsub,0,1,0,2,0,148,4,0,1,19,5
Malicious,URGENT! We are trying to contact U. Todays draw shows that you have won a ???ś2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,0,0,0,2,0,159,4,1,1,28,5
Update,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",0,0,0,1,0,157,1,1,0,24,1
Malicious,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",0,2,0,3,0,136,4,0,1,26,1
Malicious,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,0,6,0,3,0,142,5,1,0,24,1
Malicious,"Congratulations! Thanks to a good friend U have WON the ???ś2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",0,2,0,2,0,157,3,1,2,26,5
Malicious,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",0,2,0,0,0,173,0,2,0,30,1
Update,You have 1 new voicemail. Please call 08719181513.,0,0,0,0,0,50,0,1,0,8,1
Indecent,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p",0,0,0,2,0,138,4,1,1,25,1
Malicious,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,0,1,0,0,0,105,0,1,1,17,1
Malicious,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,0,0,0,3,0,156,0,1,0,27,1
Indecent,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,0,0,0,0,0,134,1,0,4,24,1
Update,RCT' THNQ Adrian for U text. Rgds Vatian,0,0,0,3,0,40,3,0,0,8,1
Malicious,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",0,0,1,1,0,146,4,1,1,23,1
Indecent,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",0,0,0,1,0,140,0,1,1,25,1
Update,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,0,0,0,1,0,78,1,1,0,15,1
Malicious,"complimentary 4 STAR Ibiza Holiday or ???ś10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",0,1,0,1,0,150,3,1,1,21,5
Update,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,0,0,0,1,0,160,2,1,0,25,1
Malicious,Please CALL 08712402972 immediately as there is an urgent message waiting for you,0,0,0,0,0,81,1,1,0,13,1
